payment_id,observation_at,observed_status_at_snapshot,amount,payment_method,bank,hour_of_day,day_of_week,previous_payment_count,previous_success_rate,merchant_type,event_count,duplicate_event_count,event_order_anomaly,time_since_payment_sec,time_since_last_event_sec,source,true_final_state,final_observed_state,resolved_at,time_to_resolution_sec,scenario,incident_id,is_hard_negative
P0000526,2026-01-01T21:24:28.243418,SUCCESS,1602.33,CARD,BANK_B,21,3,26,0.938,high_volume,3,0,False,15,9.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:24:18.302113,5.06,normal_success,,False
P0000526,2026-01-01T21:24:43.243418,SUCCESS,1602.33,CARD,BANK_B,21,3,26,0.938,high_volume,3,0,False,30,24.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:24:18.302113,5.06,normal_success,,False
P0000526,2026-01-01T21:25:13.243418,SUCCESS,1602.33,CARD,BANK_B,21,3,26,0.938,high_volume,3,0,False,60,54.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:24:18.302113,5.06,normal_success,,False
P0000526,2026-01-01T21:27:13.243418,SUCCESS,1602.33,CARD,BANK_B,21,3,26,0.938,high_volume,3,0,False,180,174.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:24:18.302113,5.06,normal_success,,False
P0000526,2026-01-01T21:34:13.243418,SUCCESS,1602.33,CARD,BANK_B,21,3,26,0.938,high_volume,3,0,False,600,594.53,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:24:18.302113,5.06,normal_success,,False
P0000527,2026-01-01T09:26:48.998406,SUCCESS,1641.79,WALLET,BANK_C,9,3,0,0.82,upi_heavy,2,0,False,15,6.88,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:26:40.276499,6.28,normal_success,INC0000,False
P0000527,2026-01-01T09:27:03.998406,SUCCESS,1641.79,WALLET,BANK_C,9,3,0,0.82,upi_heavy,2,0,False,30,21.88,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:26:40.276499,6.28,normal_success,INC0000,False
P0000527,2026-01-01T09:27:33.998406,SUCCESS,1641.79,WALLET,BANK_C,9,3,0,0.82,upi_heavy,2,0,False,60,51.88,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:26:40.276499,6.28,normal_success,INC0000,False
P0000527,2026-01-01T09:29:33.998406,SUCCESS,1641.79,WALLET,BANK_C,9,3,0,0.82,upi_heavy,3,0,False,180,117.76,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:26:40.276499,6.28,normal_success,INC0000,False
P0000527,2026-01-01T09:36:33.998406,SUCCESS,1641.79,WALLET,BANK_C,9,3,0,0.82,upi_heavy,3,0,False,600,537.76,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:26:40.276499,6.28,normal_success,INC0000,False
P0000528,2026-01-01T06:10:33.396971,PENDING,884.3,UPI,BANK_C,6,3,2,0.868,volatile,2,0,False,5,1.39,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:34.406438,6.01,normal_success,,True
P0000528,2026-01-01T06:10:43.396971,SUCCESS,884.3,UPI,BANK_C,6,3,2,0.868,volatile,3,0,False,15,5.79,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:34.406438,6.01,normal_success,,True
P0000528,2026-01-01T06:10:58.396971,SUCCESS,884.3,UPI,BANK_C,6,3,2,0.868,volatile,3,0,False,30,20.79,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:34.406438,6.01,normal_success,,True
P0000528,2026-01-01T06:11:28.396971,SUCCESS,884.3,UPI,BANK_C,6,3,2,0.868,volatile,3,0,False,60,50.79,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:34.406438,6.01,normal_success,,True
P0000528,2026-01-01T06:13:28.396971,SUCCESS,884.3,UPI,BANK_C,6,3,2,0.868,volatile,3,0,False,180,170.79,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:34.406438,6.01,normal_success,,True
P0000528,2026-01-01T06:20:28.396971,SUCCESS,884.3,UPI,BANK_C,6,3,2,0.868,volatile,3,0,False,600,590.79,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:34.406438,6.01,normal_success,,True
P0000529,2026-01-01T13:01:44.862058,PENDING,512.3,NETBANKING,BANK_E,13,3,12,0.857,high_volume,1,0,False,5,3.43,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:01:48.123922,8.26,normal_success,,False
P0000529,2026-01-01T13:01:54.862058,SUCCESS,512.3,NETBANKING,BANK_E,13,3,12,0.857,high_volume,4,1,False,15,5.49,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:01:48.123922,8.26,normal_success,,False
P0000529,2026-01-01T13:02:09.862058,SUCCESS,512.3,NETBANKING,BANK_E,13,3,12,0.857,high_volume,4,1,False,30,20.49,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:01:48.123922,8.26,normal_success,,False
P0000529,2026-01-01T13:02:39.862058,SUCCESS,512.3,NETBANKING,BANK_E,13,3,12,0.857,high_volume,4,1,False,60,50.49,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:01:48.123922,8.26,normal_success,,False
P0000529,2026-01-01T13:04:39.862058,SUCCESS,512.3,NETBANKING,BANK_E,13,3,12,0.857,high_volume,4,1,False,180,170.49,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:01:48.123922,8.26,normal_success,,False
P0000529,2026-01-01T13:11:39.862058,SUCCESS,512.3,NETBANKING,BANK_E,13,3,12,0.857,high_volume,4,1,False,600,590.49,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:01:48.123922,8.26,normal_success,,False
P0000530,2026-01-01T23:52:04.708625,PENDING,279.74,NETBANKING,BANK_A,23,3,0,0.848,upi_heavy,2,0,False,5,2.95,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:52:05.583770,5.88,normal_success,,False
P0000530,2026-01-01T23:52:14.708625,SUCCESS,279.74,NETBANKING,BANK_A,23,3,0,0.848,upi_heavy,3,0,False,15,8.0,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:52:05.583770,5.88,normal_success,,False
P0000530,2026-01-01T23:52:29.708625,SUCCESS,279.74,NETBANKING,BANK_A,23,3,0,0.848,upi_heavy,3,0,False,30,23.0,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:52:05.583770,5.88,normal_success,,False
P0000530,2026-01-01T23:52:59.708625,SUCCESS,279.74,NETBANKING,BANK_A,23,3,0,0.848,upi_heavy,3,0,False,60,53.0,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:52:05.583770,5.88,normal_success,,False
P0000530,2026-01-01T23:54:59.708625,SUCCESS,279.74,NETBANKING,BANK_A,23,3,0,0.848,upi_heavy,3,0,False,180,173.0,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:52:05.583770,5.88,normal_success,,False
P0000530,2026-01-02T00:01:59.708625,SUCCESS,279.74,NETBANKING,BANK_A,23,3,0,0.848,upi_heavy,3,0,False,600,593.0,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:52:05.583770,5.88,normal_success,,False
P0000531,2026-01-01T08:05:46.023126,PENDING,818.1,NETBANKING,BANK_A,8,3,0,0.958,card_heavy,1,0,False,5,4.13,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:05:48.294809,7.27,normal_success,,False
P0000531,2026-01-01T08:05:56.023126,SUCCESS,818.1,NETBANKING,BANK_A,8,3,0,0.958,card_heavy,3,0,False,15,7.16,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:05:48.294809,7.27,normal_success,,False
P0000531,2026-01-01T08:06:11.023126,SUCCESS,818.1,NETBANKING,BANK_A,8,3,0,0.958,card_heavy,3,0,False,30,22.16,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:05:48.294809,7.27,normal_success,,False
P0000531,2026-01-01T08:06:41.023126,SUCCESS,818.1,NETBANKING,BANK_A,8,3,0,0.958,card_heavy,3,0,False,60,52.16,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:05:48.294809,7.27,normal_success,,False
P0000531,2026-01-01T08:08:41.023126,SUCCESS,818.1,NETBANKING,BANK_A,8,3,0,0.958,card_heavy,3,0,False,180,172.16,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:05:48.294809,7.27,normal_success,,False
P0000531,2026-01-01T08:15:41.023126,SUCCESS,818.1,NETBANKING,BANK_A,8,3,0,0.958,card_heavy,3,0,False,600,592.16,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:05:48.294809,7.27,normal_success,,False
P0000532,2026-01-01T07:32:38.425444,PENDING,164.84,NETBANKING,BANK_C,7,3,9,0.858,high_ticket,1,0,False,5,3.04,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:35:54.848869,201.42,late_capture,,False
P0000532,2026-01-01T07:32:48.425444,PENDING,164.84,NETBANKING,BANK_C,7,3,9,0.858,high_ticket,2,0,False,15,7.9,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:35:54.848869,201.42,late_capture,,False
P0000532,2026-01-01T07:33:03.425444,PENDING,164.84,NETBANKING,BANK_C,7,3,9,0.858,high_ticket,2,0,False,30,22.9,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:35:54.848869,201.42,late_capture,,False
P0000532,2026-01-01T07:33:33.425444,PENDING,164.84,NETBANKING,BANK_C,7,3,9,0.858,high_ticket,2,0,False,60,52.9,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:35:54.848869,201.42,late_capture,,False
P0000532,2026-01-01T07:35:33.425444,PENDING,164.84,NETBANKING,BANK_C,7,3,9,0.858,high_ticket,2,0,False,180,172.9,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:35:54.848869,201.42,late_capture,,False
P0000532,2026-01-01T07:42:33.425444,SUCCESS,164.84,NETBANKING,BANK_C,7,3,9,0.858,high_ticket,3,0,False,600,397.33,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:35:54.848869,201.42,late_capture,,False
P0000533,2026-01-01T16:45:18.792780,FAILED,1249.43,NETBANKING,BANK_D,16,3,3,0.814,small,3,1,False,5,2.68,SYNTHETIC,FAILED,FAILED,2026-01-01T16:45:15.840484,2.05,genuine_failure,,False
P0000533,2026-01-01T16:45:28.792780,FAILED,1249.43,NETBANKING,BANK_D,16,3,3,0.814,small,3,1,False,15,12.68,SYNTHETIC,FAILED,FAILED,2026-01-01T16:45:15.840484,2.05,genuine_failure,,False
P0000533,2026-01-01T16:45:43.792780,FAILED,1249.43,NETBANKING,BANK_D,16,3,3,0.814,small,3,1,False,30,27.68,SYNTHETIC,FAILED,FAILED,2026-01-01T16:45:15.840484,2.05,genuine_failure,,False
P0000533,2026-01-01T16:46:13.792780,FAILED,1249.43,NETBANKING,BANK_D,16,3,3,0.814,small,3,1,False,60,57.68,SYNTHETIC,FAILED,FAILED,2026-01-01T16:45:15.840484,2.05,genuine_failure,,False
P0000533,2026-01-01T16:48:13.792780,FAILED,1249.43,NETBANKING,BANK_D,16,3,3,0.814,small,3,1,False,180,177.68,SYNTHETIC,FAILED,FAILED,2026-01-01T16:45:15.840484,2.05,genuine_failure,,False
P0000533,2026-01-01T16:55:13.792780,FAILED,1249.43,NETBANKING,BANK_D,16,3,3,0.814,small,3,1,False,600,597.68,SYNTHETIC,FAILED,FAILED,2026-01-01T16:45:15.840484,2.05,genuine_failure,,False
P0000534,2026-01-01T22:47:30.337830,PENDING,150.54,CARD,BANK_A,22,3,25,0.71,subscription_heavy,1,0,False,5,4.74,SYNTHETIC,FAILED,FAILED,2026-01-01T22:47:32.548227,7.21,genuine_failure,,False
P0000534,2026-01-01T22:47:40.337830,FAILED,150.54,CARD,BANK_A,22,3,25,0.71,subscription_heavy,2,0,False,15,6.52,SYNTHETIC,FAILED,FAILED,2026-01-01T22:47:32.548227,7.21,genuine_failure,,False
P0000534,2026-01-01T22:47:55.337830,FAILED,150.54,CARD,BANK_A,22,3,25,0.71,subscription_heavy,2,0,False,30,21.52,SYNTHETIC,FAILED,FAILED,2026-01-01T22:47:32.548227,7.21,genuine_failure,,False
P0000534,2026-01-01T22:48:25.337830,FAILED,150.54,CARD,BANK_A,22,3,25,0.71,subscription_heavy,2,0,False,60,51.52,SYNTHETIC,FAILED,FAILED,2026-01-01T22:47:32.548227,7.21,genuine_failure,,False
P0000534,2026-01-01T22:50:25.337830,FAILED,150.54,CARD,BANK_A,22,3,25,0.71,subscription_heavy,2,0,False,180,171.52,SYNTHETIC,FAILED,FAILED,2026-01-01T22:47:32.548227,7.21,genuine_failure,,False
P0000534,2026-01-01T22:57:25.337830,FAILED,150.54,CARD,BANK_A,22,3,25,0.71,subscription_heavy,2,0,False,600,591.52,SYNTHETIC,FAILED,FAILED,2026-01-01T22:47:32.548227,7.21,genuine_failure,,False
P0000535,2026-01-01T01:32:54.059302,FAILED,70.34,NETBANKING,BANK_B,1,3,20,0.865,small,2,0,False,5,1.37,SYNTHETIC,FAILED,FAILED,2026-01-01T01:32:51.107719,2.05,genuine_failure,,False
P0000535,2026-01-01T01:33:04.059302,FAILED,70.34,NETBANKING,BANK_B,1,3,20,0.865,small,2,0,False,15,11.37,SYNTHETIC,FAILED,FAILED,2026-01-01T01:32:51.107719,2.05,genuine_failure,,False
P0000535,2026-01-01T01:33:19.059302,FAILED,70.34,NETBANKING,BANK_B,1,3,20,0.865,small,2,0,False,30,26.37,SYNTHETIC,FAILED,FAILED,2026-01-01T01:32:51.107719,2.05,genuine_failure,,False
P0000535,2026-01-01T01:33:49.059302,FAILED,70.34,NETBANKING,BANK_B,1,3,20,0.865,small,2,0,False,60,56.37,SYNTHETIC,FAILED,FAILED,2026-01-01T01:32:51.107719,2.05,genuine_failure,,False
P0000535,2026-01-01T01:35:49.059302,FAILED,70.34,NETBANKING,BANK_B,1,3,20,0.865,small,2,0,False,180,176.37,SYNTHETIC,FAILED,FAILED,2026-01-01T01:32:51.107719,2.05,genuine_failure,,False
P0000535,2026-01-01T01:42:49.059302,FAILED,70.34,NETBANKING,BANK_B,1,3,20,0.865,small,2,0,False,600,596.37,SYNTHETIC,FAILED,FAILED,2026-01-01T01:32:51.107719,2.05,genuine_failure,,False
P0000536,2026-01-01T16:56:17.495141,PENDING,1762.65,UPI,BANK_E,16,3,0,0.962,volatile,1,0,False,5,3.99,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:56:22.062110,9.57,normal_success,,False
P0000536,2026-01-01T16:56:27.495141,SUCCESS,1762.65,UPI,BANK_E,16,3,0,0.962,volatile,3,0,False,15,1.97,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:56:22.062110,9.57,normal_success,,False
P0000536,2026-01-01T16:56:42.495141,SUCCESS,1762.65,UPI,BANK_E,16,3,0,0.962,volatile,3,0,False,30,16.97,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:56:22.062110,9.57,normal_success,,False
P0000536,2026-01-01T16:57:12.495141,SUCCESS,1762.65,UPI,BANK_E,16,3,0,0.962,volatile,3,0,False,60,46.97,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:56:22.062110,9.57,normal_success,,False
P0000536,2026-01-01T16:59:12.495141,SUCCESS,1762.65,UPI,BANK_E,16,3,0,0.962,volatile,3,0,False,180,166.97,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:56:22.062110,9.57,normal_success,,False
P0000536,2026-01-01T17:06:12.495141,SUCCESS,1762.65,UPI,BANK_E,16,3,0,0.962,volatile,3,0,False,600,586.97,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:56:22.062110,9.57,normal_success,,False
P0000537,2026-01-01T19:51:53.723293,PENDING,337.7,CARD,BANK_B,19,3,13,0.875,high_ticket,2,0,False,5,1.26,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:51:54.733061,6.01,normal_success,,False
P0000537,2026-01-01T19:52:03.723293,SUCCESS,337.7,CARD,BANK_B,19,3,13,0.875,high_ticket,3,0,False,15,7.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:51:54.733061,6.01,normal_success,,False
P0000537,2026-01-01T19:52:18.723293,SUCCESS,337.7,CARD,BANK_B,19,3,13,0.875,high_ticket,3,0,False,30,22.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:51:54.733061,6.01,normal_success,,False
P0000537,2026-01-01T19:52:48.723293,SUCCESS,337.7,CARD,BANK_B,19,3,13,0.875,high_ticket,3,0,False,60,52.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:51:54.733061,6.01,normal_success,,False
P0000537,2026-01-01T19:54:48.723293,SUCCESS,337.7,CARD,BANK_B,19,3,13,0.875,high_ticket,3,0,False,180,172.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:51:54.733061,6.01,normal_success,,False
P0000537,2026-01-01T20:01:48.723293,SUCCESS,337.7,CARD,BANK_B,19,3,13,0.875,high_ticket,3,0,False,600,592.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:51:54.733061,6.01,normal_success,,False
P0000538,2026-01-01T19:22:55.064403,SUCCESS,875.35,NETBANKING,BANK_E,19,3,0,0.817,high_volume,2,0,True,5,0.39,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:22:58.209454,8.15,normal_success,,False
P0000538,2026-01-01T19:23:05.064403,SUCCESS,875.35,NETBANKING,BANK_E,19,3,0,0.817,high_volume,3,0,True,15,4.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:22:58.209454,8.15,normal_success,,False
P0000538,2026-01-01T19:23:20.064403,SUCCESS,875.35,NETBANKING,BANK_E,19,3,0,0.817,high_volume,3,0,True,30,19.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:22:58.209454,8.15,normal_success,,False
P0000538,2026-01-01T19:23:50.064403,SUCCESS,875.35,NETBANKING,BANK_E,19,3,0,0.817,high_volume,3,0,True,60,49.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:22:58.209454,8.15,normal_success,,False
P0000538,2026-01-01T19:25:50.064403,SUCCESS,875.35,NETBANKING,BANK_E,19,3,0,0.817,high_volume,3,0,True,180,169.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:22:58.209454,8.15,normal_success,,False
P0000538,2026-01-01T19:32:50.064403,SUCCESS,875.35,NETBANKING,BANK_E,19,3,0,0.817,high_volume,3,0,True,600,589.72,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:22:58.209454,8.15,normal_success,,False
P0000539,2026-01-01T15:27:42.830956,PENDING,1767.23,UPI,BANK_D,15,3,0,0.91,upi_heavy,1,0,False,5,4.4,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:27:45.958773,8.13,normal_success,,False
P0000539,2026-01-01T15:27:52.830956,SUCCESS,1767.23,UPI,BANK_D,15,3,0,0.91,upi_heavy,3,0,False,15,6.1,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:27:45.958773,8.13,normal_success,,False
P0000539,2026-01-01T15:28:07.830956,SUCCESS,1767.23,UPI,BANK_D,15,3,0,0.91,upi_heavy,3,0,False,30,21.1,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:27:45.958773,8.13,normal_success,,False
P0000539,2026-01-01T15:28:37.830956,SUCCESS,1767.23,UPI,BANK_D,15,3,0,0.91,upi_heavy,3,0,False,60,51.1,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:27:45.958773,8.13,normal_success,,False
P0000539,2026-01-01T15:30:37.830956,SUCCESS,1767.23,UPI,BANK_D,15,3,0,0.91,upi_heavy,3,0,False,180,171.1,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:27:45.958773,8.13,normal_success,,False
P0000539,2026-01-01T15:37:37.830956,SUCCESS,1767.23,UPI,BANK_D,15,3,0,0.91,upi_heavy,3,0,False,600,591.1,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:27:45.958773,8.13,normal_success,,False
P0000540,2026-01-01T14:41:40.656893,PENDING,1234.34,CARD,BANK_C,14,3,6,0.806,upi_heavy,2,0,False,5,0.84,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:43:57.865840,142.21,late_capture,,False
P0000540,2026-01-01T14:41:50.656893,PENDING,1234.34,CARD,BANK_C,14,3,6,0.806,upi_heavy,3,0,False,15,2.68,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:43:57.865840,142.21,late_capture,,False
P0000540,2026-01-01T14:42:05.656893,PENDING,1234.34,CARD,BANK_C,14,3,6,0.806,upi_heavy,3,0,False,30,17.68,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:43:57.865840,142.21,late_capture,,False
P0000540,2026-01-01T14:42:35.656893,PENDING,1234.34,CARD,BANK_C,14,3,6,0.806,upi_heavy,3,0,False,60,47.68,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:43:57.865840,142.21,late_capture,,False
P0000540,2026-01-01T14:44:35.656893,SUCCESS,1234.34,CARD,BANK_C,14,3,6,0.806,upi_heavy,4,0,False,180,36.85,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:43:57.865840,142.21,late_capture,,False
P0000540,2026-01-01T14:51:35.656893,SUCCESS,1234.34,CARD,BANK_C,14,3,6,0.806,upi_heavy,4,0,False,600,456.85,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:43:57.865840,142.21,late_capture,,False
P0000541,2026-01-01T17:39:46.296752,PENDING,214.17,UPI,BANK_B,17,3,0,0.807,stable,1,0,False,5,3.5,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:39:49.342354,8.05,normal_success,,False
P0000541,2026-01-01T17:39:56.296752,SUCCESS,214.17,UPI,BANK_B,17,3,0,0.807,stable,3,0,False,15,6.44,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:39:49.342354,8.05,normal_success,,False
P0000541,2026-01-01T17:40:11.296752,SUCCESS,214.17,UPI,BANK_B,17,3,0,0.807,stable,3,0,False,30,21.44,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:39:49.342354,8.05,normal_success,,False
P0000541,2026-01-01T17:40:41.296752,SUCCESS,214.17,UPI,BANK_B,17,3,0,0.807,stable,3,0,False,60,51.44,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:39:49.342354,8.05,normal_success,,False
P0000541,2026-01-01T17:42:41.296752,SUCCESS,214.17,UPI,BANK_B,17,3,0,0.807,stable,3,0,False,180,171.44,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:39:49.342354,8.05,normal_success,,False
P0000541,2026-01-01T17:49:41.296752,SUCCESS,214.17,UPI,BANK_B,17,3,0,0.807,stable,3,0,False,600,591.44,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:39:49.342354,8.05,normal_success,,False
P0000542,2026-01-01T19:56:55.008045,PENDING,2866.2,CARD,BANK_C,19,3,0,0.915,upi_heavy,2,0,False,5,2.45,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:56:55.138144,5.13,normal_success,,False
P0000542,2026-01-01T19:57:05.008045,SUCCESS,2866.2,CARD,BANK_C,19,3,0,0.915,upi_heavy,3,0,False,15,8.51,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:56:55.138144,5.13,normal_success,,False
P0000542,2026-01-01T19:57:20.008045,SUCCESS,2866.2,CARD,BANK_C,19,3,0,0.915,upi_heavy,3,0,False,30,23.51,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:56:55.138144,5.13,normal_success,,False
P0000542,2026-01-01T19:57:50.008045,SUCCESS,2866.2,CARD,BANK_C,19,3,0,0.915,upi_heavy,3,0,False,60,53.51,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:56:55.138144,5.13,normal_success,,False
P0000542,2026-01-01T19:59:50.008045,SUCCESS,2866.2,CARD,BANK_C,19,3,0,0.915,upi_heavy,3,0,False,180,173.51,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:56:55.138144,5.13,normal_success,,False
P0000542,2026-01-01T20:06:50.008045,SUCCESS,2866.2,CARD,BANK_C,19,3,0,0.915,upi_heavy,3,0,False,600,593.51,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:56:55.138144,5.13,normal_success,,False
P0000543,2026-01-01T07:10:11.536247,PENDING,327.26,WALLET,BANK_D,7,3,28,0.816,volatile,2,0,False,5,0.31,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:10:15.461624,8.93,normal_success,,False
P0000543,2026-01-01T07:10:21.536247,SUCCESS,327.26,WALLET,BANK_D,7,3,28,0.816,volatile,4,1,False,15,5.42,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:10:15.461624,8.93,normal_success,,False
P0000543,2026-01-01T07:10:36.536247,SUCCESS,327.26,WALLET,BANK_D,7,3,28,0.816,volatile,4,1,False,30,20.42,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:10:15.461624,8.93,normal_success,,False
P0000543,2026-01-01T07:11:06.536247,SUCCESS,327.26,WALLET,BANK_D,7,3,28,0.816,volatile,4,1,False,60,50.42,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:10:15.461624,8.93,normal_success,,False
P0000543,2026-01-01T07:13:06.536247,SUCCESS,327.26,WALLET,BANK_D,7,3,28,0.816,volatile,4,1,False,180,170.42,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:10:15.461624,8.93,normal_success,,False
P0000543,2026-01-01T07:20:06.536247,SUCCESS,327.26,WALLET,BANK_D,7,3,28,0.816,volatile,4,1,False,600,590.42,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:10:15.461624,8.93,normal_success,,False
P0000544,2026-01-01T23:02:08.101008,PENDING,1247.67,UPI,BANK_C,23,3,19,0.895,volatile,1,0,False,5,4.2,SYNTHETIC,FAILED,FAILED,2026-01-01T23:02:07.903458,4.8,genuine_failure,,False
P0000544,2026-01-01T23:02:18.101008,FAILED,1247.67,UPI,BANK_C,23,3,19,0.895,volatile,2,0,False,15,9.25,SYNTHETIC,FAILED,FAILED,2026-01-01T23:02:07.903458,4.8,genuine_failure,,False
P0000544,2026-01-01T23:02:33.101008,FAILED,1247.67,UPI,BANK_C,23,3,19,0.895,volatile,2,0,False,30,24.25,SYNTHETIC,FAILED,FAILED,2026-01-01T23:02:07.903458,4.8,genuine_failure,,False
P0000544,2026-01-01T23:03:03.101008,FAILED,1247.67,UPI,BANK_C,23,3,19,0.895,volatile,2,0,False,60,54.25,SYNTHETIC,FAILED,FAILED,2026-01-01T23:02:07.903458,4.8,genuine_failure,,False
P0000544,2026-01-01T23:05:03.101008,FAILED,1247.67,UPI,BANK_C,23,3,19,0.895,volatile,2,0,False,180,174.25,SYNTHETIC,FAILED,FAILED,2026-01-01T23:02:07.903458,4.8,genuine_failure,,False
P0000544,2026-01-01T23:12:03.101008,FAILED,1247.67,UPI,BANK_C,23,3,19,0.895,volatile,2,0,False,600,594.25,SYNTHETIC,FAILED,FAILED,2026-01-01T23:02:07.903458,4.8,genuine_failure,,False
P0000545,2026-01-01T03:15:23.756766,PENDING,3130.76,CARD,BANK_D,3,3,10,0.825,upi_heavy,1,0,False,5,4.25,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:15:27.449271,8.69,normal_success,,False
P0000545,2026-01-01T03:15:33.756766,SUCCESS,3130.76,CARD,BANK_D,3,3,10,0.825,upi_heavy,3,0,False,15,5.43,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:15:27.449271,8.69,normal_success,,False
